repeat,shift_index,shift,method,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size,accuracy_complete_case,accuracy_any_missing,accuracy_electrical_missing,biomarker_missing_fraction,all_biomarkers_missing_rate
15,3,Strong shift,Target oracle (reference),0.785,0.3242243359668008,0.18269230769230768,0.14470193973982773,0.03095566030606881,0.441968015606882,0.486,312,0.8186274509803921,0.7618243243243243,0.75177304964539,0.25266666666666665,0.012
16,0,No shift,Pooled associative latent class model,0.826,0.42452795318622233,0.16535433070866143,0.13276492765844364,0.050115553134814694,0.41511349180659207,0.457,127,0.8287752675386445,0.8113207547169812,0.8032786885245902,0.058333333333333334,0.0
16,0,No shift,Target-calibrated associative latent model,0.824,0.4193232539773234,0.1889763779527559,0.12823170771551787,0.02824715398025193,0.3775067804385442,0.521,127,0.83115338882283,0.7861635220125787,0.7049180327868853,0.058333333333333334,0.0
16,0,No shift,Frozen causal latent SCM,0.835,0.44834829661032455,0.09448818897637795,0.1278960884336224,0.039281273160513164,0.3782281578911834,0.48,127,0.8418549346016647,0.7987421383647799,0.7540983606557377,0.058333333333333334,0.0
16,0,No shift,Modular causal latent SCM,0.836,0.4510350436160418,0.10236220472440945,0.12686983178027,0.034393530945778704,0.37854830874963286,0.485,127,0.8430439952437574,0.7987421383647799,0.7540983606557377,0.058333333333333334,0.0
16,0,No shift,Target oracle (reference),0.837,0.45372974817372164,0.10236220472440945,0.12654393365537547,0.036535032613277674,0.3857637964733188,0.486,127,0.8430439952437574,0.8050314465408805,0.7704918032786885,0.058333333333333334,0.0
16,1,Mild shift,Pooled associative latent class model,0.804,0.3690327998763449,0.2611111111111111,0.13927201755951896,0.031211075275601782,0.421079113515011,0.471,180,0.8097165991902834,0.7876447876447876,0.7818181818181819,0.096,0.002
16,1,Mild shift,Target-calibrated associative latent model,0.834,0.4456695036506296,0.20555555555555555,0.12915090674547955,0.036941133704825956,0.3868183503615834,0.527,180,0.8407557354925776,0.8146718146718147,0.8181818181818182,0.096,0.002
16,1,Mild shift,Frozen causal latent SCM,0.831,0.4376817189501618,0.15,0.1281750890128648,0.045410082560259635,0.3904732268423789,0.488,180,0.8407557354925776,0.803088803088803,0.8,0.096,0.002
16,1,Mild shift,Modular causal latent SCM,0.833,0.4429990637762454,0.15,0.1278873470108992,0.041848568607068384,0.39048872435952403,0.492,180,0.8407557354925776,0.8108108108108109,0.8181818181818182,0.096,0.002
