renal_effect_sd,method,metric,repeat_count,mean,sample_sd,monte_carlo_standard_error,ci95_low,ci95_high,repeat_quantile_2_5,repeat_quantile_97_5
0.59,Two-path latent SCM (counterfactual query),predicted_atrial_prevalence,500,0.49914876847290646,0.03149745613273363,0.0014086090606222005,0.4963812328510905,0.5019163040947224,0.43940886699507387,0.564064039408867
0.59,Data-generating oracle (reference),accuracy,500,0.8274206896551723,0.012402086019096616,0.0005546381480299958,0.8263309757843749,0.8285104035259698,0.803423645320197,0.8517487684729064
0.59,Data-generating oracle (reference),adjusted_rand_index,500,0.42886808318139696,0.03259752518760374,0.0014578056443548708,0.4260038895855852,0.4317322767772087,0.367641969253788,0.49441146204380915
0.59,Data-generating oracle (reference),false_atrial_renal_competing,500,0.16480016813306536,0.03893412314021188,0.0017411869197172267,0.16137920701669364,0.16822112924943708,0.09589046822742475,0.24629679144385025
0.59,Data-generating oracle (reference),brier_score,500,0.12148661105397215,0.0066550491789635945,0.0002976228471553352,0.12090186269873664,0.12207135940920767,0.1081955070687206,0.13387535932556774
0.59,Data-generating oracle (reference),expected_calibration_error,500,0.027527862494126965,0.006357739815047141,0.00028432676819404695,0.026969237336011583,0.028086487652242347,0.015777072658482952,0.03996021578162931
0.59,Data-generating oracle (reference),mean_posterior_entropy,500,0.3820109059255294,0.006757214386430537,0.00030219181413196426,0.38141718078658843,0.38260463106447035,0.3702456655303727,0.39475502978297794
0.59,Data-generating oracle (reference),predicted_atrial_prevalence,500,0.49779901477832517,0.015673431050277208,0.0007009371453815152,0.49642186296755914,0.4991761665890912,0.4674630541871921,0.5280788177339901
0.9,Associative latent class model,accuracy,500,0.7800019704433497,0.021965701109474888,0.000982336017084568,0.778071945998758,0.7819319948879415,0.7369458128078817,0.8192364532019704
0.9,Associative latent class model,adjusted_rand_index,500,0.3148548586176836,0.04885524289103888,0.0021848728832325258,0.31056217464842467,0.3191475425869425,0.22379877416297653,0.4070733751040251
0.9,Associative latent class model,false_atrial_renal_competing,500,0.586667956737854,0.12691971486829082,0.0056760222026077806,0.575516109092492,0.597819804383216,0.3239351851851852,0.8217673555908849
0.9,Associative latent class model,brier_score,500,0.15526712251746438,0.0153421641978723,0.00068612244136812,0.15391907759109222,0.15661516744383655,0.12655821161544478,0.1876771854384137
0.9,Associative latent class model,expected_calibration_error,500,0.07323818683682298,0.023965253074254112,0.0010717586994403601,0.0711324710199858,0.07534390265366017,0.033089589200274855,0.12519532867638014
0.9,Associative latent class model,mean_posterior_entropy,500,0.36021727467007364,0.01788707135193667,0.0007999341492263892,0.35864562053623383,0.36178892880391345,0.32563270610897704,0.39490120342073226
0.9,Associative latent class model,predicted_atrial_prevalence,500,0.49318226600985227,0.05471101167927421,0.002446750824652841,0.4883750627522335,0.497989469267471,0.3925862068965517,0.5926354679802955
0.9,Renal-adjusted associative latent class model,accuracy,500,0.8178600985221673,0.014470053677215156,0.0006471204732064777,0.8165886819089487,0.819131515135386,0.7862068965517242,0.8438669950738916
0.9,Renal-adjusted associative latent class model,adjusted_rand_index,500,0.40438826012507295,0.03652913307974859,0.0016336324945090818,0.40117861434903845,0.40759790590110745,0.32700145916994394,0.47245943765147114
0.9,Renal-adjusted associative latent class model,false_atrial_renal_competing,500,0.20444257102111493,0.11799657017337639,0.005276967040389875,0.19407475878158775,0.2148103832606421,0.031914893617021274,0.4954326923076921
0.9,Renal-adjusted associative latent class model,brier_score,500,0.12791767878503058,0.008477564617362252,0.0003791282153613797,0.12717279443735738,0.12866256313270377,0.11296986617090822,0.14645880130954123
0.9,Renal-adjusted associative latent class model,expected_calibration_error,500,0.04394582348133865,0.018821103538880873,0.0008417053384899897,0.04229210026425615,0.04559954669842115,0.01989395996568352,0.09479209092513627
0.9,Renal-adjusted associative latent class model,mean_posterior_entropy,500,0.36949216836997606,0.018149059839236974,0.0008116506305649055,0.36789749452089154,0.3710868422190606,0.3342414810620626,0.40221079844256236
0.9,Renal-adjusted associative latent class model,predicted_atrial_prevalence,500,0.5038325123152709,0.04626936047110754,0.0020692287057767628,0.499767037860356,0.5078979867701859,0.41229064039408864,0.6029556650246305
0.9,Two-nuisance adjusted associative latent model,accuracy,500,0.8175034482758621,0.01460105545764178,0.0006529790509306264,0.8162205211427994,0.8187863754089247,0.7866748768472906,0.8443349753694581
0.9,Two-nuisance adjusted associative latent model,adjusted_rand_index,500,0.40349611397809715,0.036803734612364664,0.0016459130483821851,0.4002623402369306,0.4067298877192637,0.328085479307805,0.47374798283970027
0.9,Two-nuisance adjusted associative latent model,false_atrial_renal_competing,500,0.2033211859615032,0.11679768586552648,0.005223351304199671,0.19305871413468836,0.21358365778831803,0.03862745098039216,0.4978859633357293
0.9,Two-nuisance adjusted associative latent model,brier_score,500,0.12809531502591354,0.008480053690700966,0.00037923953010510675,0.12735021197489169,0.1288404180769354,0.11348749772547276,0.14698685138615802
0.9,Two-nuisance adjusted associative latent model,expected_calibration_error,500,0.04418487390421305,0.01886488225258031,0.0008436631820859786,0.04252730405427455,0.04584244375415155,0.019969320792521845,0.09448849841115908
0.9,Two-nuisance adjusted associative latent model,mean_posterior_entropy,500,0.36908517586468237,0.018143530637916322,0.0008114033571646203,0.367490987840915,0.37067936388844974,0.33390153903918113,0.4017475628415507
