repeat,renal_effect_sd,method,converged,iterations,best_start,log_likelihood,minimum_effective_class_fraction,anchor_margin
35,0.5,Associative latent class model,True,18,3,-4143.500248171105,0.4935392500668117,2.107186466644219
35,0.5,Renal-adjusted associative latent class model,True,23,3,-3632.7689881727806,0.49324923762186,2.1687132926033534
35,0.5,Biologically constrained latent SCM,True,11,3,-3633.9395556692243,0.49897146825106375,2.1675639563072684
36,0.5,Associative latent class model,True,33,3,-4163.802597167394,0.46070304051673505,1.6836483317748716
36,0.5,Renal-adjusted associative latent class model,True,24,0,-3662.282007399972,0.4985194836297797,1.914422968243139
36,0.5,Biologically constrained latent SCM,True,21,0,-3663.678237248804,0.4977563952703322,1.9111184658178035
37,0.5,Associative latent class model,True,25,1,-4150.998903002424,0.4516423591462637,2.214825755927384
37,0.5,Renal-adjusted associative latent class model,True,26,1,-3669.4734579398782,0.44338615009278004,2.2894341835213208
37,0.5,Biologically constrained latent SCM,True,50,2,-3669.788188202684,0.43807093790709845,2.2654658417420137
38,0.5,Associative latent class model,True,45,3,-4153.966138093465,0.4571326376540759,1.1774334771995139
38,0.5,Renal-adjusted associative latent class model,True,22,0,-3651.276442828055,0.4931696616980854,1.6769260870766405
38,0.5,Biologically constrained latent SCM,True,22,0,-3652.674281252939,0.4925611297947194,1.647040116016939
39,0.5,Associative latent class model,True,18,0,-4194.284860932766,0.46363779720300824,2.213575435737275
39,0.5,Renal-adjusted associative latent class model,True,29,3,-3689.335131333569,0.4456697566369921,2.3473996805473325
39,0.5,Biologically constrained latent SCM,True,32,2,-3691.4114239857727,0.4304992668371989,2.335896862363558
40,0.5,Associative latent class model,True,30,2,-4164.8220361676795,0.3855774224682581,1.614953193995492
40,0.5,Renal-adjusted associative latent class model,True,41,0,-3641.23457531273,0.3771737098705688,1.768516544175736
40,0.5,Biologically constrained latent SCM,True,30,2,-3642.1174970787674,0.36642130826925934,1.7769344289968498
41,0.5,Associative latent class model,True,27,0,-4175.553223294416,0.45869982316338354,1.4585815418614037
41,0.5,Renal-adjusted associative latent class model,True,26,0,-3658.8053498933814,0.47133282561935375,1.735914840331249
41,0.5,Biologically constrained latent SCM,True,25,0,-3662.537977606627,0.4775366900216661,1.696833917010005
42,0.5,Associative latent class model,True,57,2,-4118.556729913556,0.4049010718139459,2.295008586212503
42,0.5,Renal-adjusted associative latent class model,True,37,3,-3645.260780087316,0.4051016056683671,2.273125739922174
42,0.5,Biologically constrained latent SCM,True,24,2,-3646.0861941495073,0.3956133466647487,2.259939725191275
43,0.5,Associative latent class model,True,30,2,-4140.77092729066,0.41072710947910596,1.8285131876709717
43,0.5,Renal-adjusted associative latent class model,True,29,3,-3641.2530516260063,0.43540641695862675,2.127877838302176
43,0.5,Biologically constrained latent SCM,True,37,2,-3641.426855454886,0.4026861920873027,2.106033654180275
44,0.5,Associative latent class model,True,35,1,-4168.0266390043125,0.4665338770817812,2.114860357508994
44,0.5,Renal-adjusted associative latent class model,True,22,3,-3671.9794992526536,0.46870389904529,2.1963141087689966
44,0.5,Biologically constrained latent SCM,True,27,3,-3672.1060297966933,0.4687010743989643,2.179436905421784
45,0.5,Associative latent class model,True,10,1,-4166.577247930131,0.4974906363640835,1.6001031449846699
45,0.5,Renal-adjusted associative latent class model,True,23,3,-3671.8920572824645,0.48811741103043227,1.8311389682510524
45,0.5,Biologically constrained latent SCM,True,18,1,-3672.356873091535,0.4908549169326221,1.8432944763851178
46,0.5,Associative latent class model,True,14,3,-4124.79528608337,0.4805442192336302,1.869062189230629
46,0.5,Renal-adjusted associative latent class model,True,18,1,-3619.809248174257,0.48484694834628916,1.8511507102570879
46,0.5,Biologically constrained latent SCM,True,13,1,-3620.9716880252813,0.4894783612692123,1.8332020330572485
47,0.5,Associative latent class model,True,36,2,-4160.2560916045095,0.44776647484930654,1.8685639049458937
47,0.5,Renal-adjusted associative latent class model,True,33,3,-3659.1839970849387,0.44577374868292596,1.9271526623670432
47,0.5,Biologically constrained latent SCM,True,38,2,-3661.976252321795,0.4402074408929715,1.9214170390713468
48,0.5,Associative latent class model,True,18,0,-4089.887987479335,0.48295151270757103,1.8765465268013068
48,0.5,Renal-adjusted associative latent class model,True,35,3,-3589.199489587776,0.48624474714217103,2.0201004468557553
48,0.5,Biologically constrained latent SCM,True,16,0,-3591.128367955441,0.498792649834572,2.005107669742759
49,0.5,Associative latent class model,True,19,1,-4137.113626912034,0.4829583398450309,1.8430700179000703
49,0.5,Renal-adjusted associative latent class model,True,28,3,-3647.8771452605197,0.4628226048441037,1.988735524268517
49,0.5,Biologically constrained latent SCM,True,18,0,-3647.992939243599,0.4705543387735186,1.9919399381092926
50,0.5,Associative latent class model,True,15,1,-4141.676465595136,0.48527987995495586,1.8208325577580906
50,0.5,Renal-adjusted associative latent class model,True,25,0,-3600.4685826967216,0.457014782983727,2.2953075752981635
50,0.5,Biologically constrained latent SCM,True,24,1,-3601.5764093509665,0.4595885540762116,2.273217353892646
51,0.5,Associative latent class model,True,33,3,-4234.970740937399,0.4195878121059756,1.7692111413680602
51,0.5,Renal-adjusted associative latent class model,True,33,1,-3725.927624862033,0.4259531609796287,1.8573246496703821
51,0.5,Biologically constrained latent SCM,True,46,2,-3729.7259864592406,0.4108068750800239,1.8494497853889018
52,0.5,Associative latent class model,True,18,0,-4097.296948870456,0.46951700617822967,2.0214014613535123
52,0.5,Renal-adjusted associative latent class model,True,28,3,-3609.693801448585,0.44290901050562453,2.1588850263223325
52,0.5,Biologically constrained latent SCM,True,28,3,-3609.8556479234276,0.44606226274292365,2.1594581562445194
53,0.5,Associative latent class model,True,16,3,-4172.953017084905,0.4936869107984958,2.244587998284697
53,0.5,Renal-adjusted associative latent class model,True,19,1,-3667.4656275604984,0.4788112464173902,2.218601805950518
53,0.5,Biologically constrained latent SCM,True,17,1,-3668.291211110361,0.47409482380994233,2.193867880408399
54,0.5,Associative latent class model,True,21,0,-4099.055291329684,0.48194956690067386,2.0233585474179967
54,0.5,Renal-adjusted associative latent class model,True,20,0,-3600.455944487364,0.4791249869103064,2.159307402426765
54,0.5,Biologically constrained latent SCM,True,22,1,-3601.2790621515564,0.47798839076687016,2.1502028203257098
55,0.5,Associative latent class model,True,34,1,-4117.558828528613,0.43485080807267934,1.9110664551435663
55,0.5,Renal-adjusted associative latent class model,True,24,1,-3618.9795196783243,0.44619787259939636,2.1080974631883063
55,0.5,Biologically constrained latent SCM,True,29,1,-3620.4842779540827,0.4306570054983871,2.0844942842679575
56,0.5,Associative latent class model,True,23,0,-4160.2286575455455,0.49755817762043963,2.000464001050039
56,0.5,Renal-adjusted associative latent class model,True,25,0,-3654.7364826759485,0.47943341711908644,2.119070164323545
56,0.5,Biologically constrained latent SCM,True,25,1,-3655.0485860289855,0.47738414493867737,2.0974515125954305
57,0.5,Associative latent class model,True,15,3,-4137.460698318471,0.49502134348646465,1.9717490490334235
57,0.5,Renal-adjusted associative latent class model,True,35,1,-3621.331705944997,0.48909524345727706,2.0748946635578474
57,0.5,Biologically constrained latent SCM,True,19,3,-3622.5553803181847,0.4901137111562648,2.065070262716615
58,0.5,Associative latent class model,True,17,1,-4168.0424528873355,0.4798601000159001,2.4092774952874114
58,0.5,Renal-adjusted associative latent class model,True,25,0,-3673.6735957256815,0.48342133949505817,2.45516422941441
58,0.5,Biologically constrained latent SCM,True,15,1,-3676.9671211687355,0.48171893379336295,2.4094144262376256
59,0.5,Associative latent class model,True,33,0,-4144.766146692235,0.3718939870808289,2.0490407789948284
59,0.5,Renal-adjusted associative latent class model,True,30,0,-3655.3174176403563,0.39126870653439516,2.065170911443072
59,0.5,Biologically constrained latent SCM,True,32,1,-3655.559740088891,0.38535325261836917,2.074801613834055
60,0.5,Associative latent class model,True,20,3,-4124.305003447915,0.49344991515517556,2.110671622877226
60,0.5,Renal-adjusted associative latent class model,True,25,1,-3642.7865639970637,0.48048534965892065,2.180682027716151
60,0.5,Biologically constrained latent SCM,True,21,1,-3642.952766705346,0.47925798342557613,2.169936617186975
61,0.5,Associative latent class model,True,21,1,-4160.780387126146,0.4830372167723256,2.0582335020057236
61,0.5,Renal-adjusted associative latent class model,True,32,0,-3654.6600341742283,0.46294191830557324,2.1030678126747784
61,0.5,Biologically constrained latent SCM,True,42,2,-3655.8659544299776,0.44932195744873793,2.085542701172403
62,0.5,Associative latent class model,True,21,0,-4180.540725200331,0.47261503403084537,2.070655820164708
62,0.5,Renal-adjusted associative latent class model,True,36,3,-3677.37932973377,0.4424524732344488,2.1691395256696744
62,0.5,Biologically constrained latent SCM,True,31,1,-3677.604445472632,0.45190862293310935,2.1507777697803467
63,0.5,Associative latent class model,True,34,2,-4133.026890305152,0.493581711713754,2.087343797367884
63,0.5,Renal-adjusted associative latent class model,True,17,0,-3638.008993205809,0.48442672415432214,2.275187740193148
63,0.5,Biologically constrained latent SCM,True,17,0,-3638.294422744845,0.48229380152242046,2.2692654533795515
64,0.5,Associative latent class model,True,26,3,-4166.713374586426,0.44646323257399756,1.8331587540916574
64,0.5,Renal-adjusted associative latent class model,True,48,3,-3655.66551956353,0.4131959365368405,2.184868823860132
64,0.5,Biologically constrained latent SCM,True,28,2,-3655.8443349292143,0.40441756361850123,2.206530143026189
65,0.5,Associative latent class model,True,22,0,-4125.590199534095,0.4714614039158937,1.9333562926457963
65,0.5,Renal-adjusted associative latent class model,True,27,1,-3608.5592749181405,0.4695256984935445,2.0568439240594865
65,0.5,Biologically constrained latent SCM,True,51,2,-3609.490007106068,0.44487369282998285,2.0457838095416263
66,0.5,Associative latent class model,True,49,2,-4147.255904871052,0.4223695214868026,1.7448024815897456
66,0.5,Renal-adjusted associative latent class model,True,35,3,-3645.8190341015898,0.41684124961675584,1.8783654205723614
66,0.5,Biologically constrained latent SCM,True,59,2,-3646.2268224197915,0.4155146507785429,1.8734004642178612
67,0.5,Associative latent class model,True,23,1,-4162.116342560062,0.47465961273037877,2.033335884673317
67,0.5,Renal-adjusted associative latent class model,True,17,0,-3651.096547762978,0.4854732961162844,2.194061123035814
67,0.5,Biologically constrained latent SCM,True,15,0,-3651.2829694009924,0.48497602350841335,2.1977284129427854
68,0.5,Associative latent class model,True,24,1,-4131.954110121529,0.4485550689621254,2.3368478031661475
68,0.5,Renal-adjusted associative latent class model,True,23,1,-3626.821267645393,0.4595691138973697,2.3139992456426848
68,0.5,Biologically constrained latent SCM,True,24,1,-3627.0826748722743,0.4597577756737412,2.3100854561121045
69,0.5,Associative latent class model,True,21,0,-4174.965152539602,0.4726684013795511,2.0089002292184324
69,0.5,Renal-adjusted associative latent class model,True,55,3,-3672.6336257673956,0.4684617155280965,2.1736787008059615
69,0.5,Biologically constrained latent SCM,True,13,0,-3673.6200153973778,0.4880474316564157,2.1302543132543823
70,0.5,Associative latent class model,True,32,3,-4156.056589241505,0.4139743371387036,1.981766800689047
70,0.5,Renal-adjusted associative latent class model,True,35,1,-3658.8672840013783,0.3872724348933528,2.2157910790474986
70,0.5,Biologically constrained latent SCM,True,25,2,-3659.455275992781,0.37910196898781984,2.1840426982965027
71,0.5,Associative latent class model,True,28,0,-4131.065994610689,0.4591513653853604,1.6423032347131326
71,0.5,Renal-adjusted associative latent class model,True,37,0,-3623.6121197136263,0.4263392712243171,1.7889294931013677
71,0.5,Biologically constrained latent SCM,True,45,2,-3625.061076911784,0.42090716582987825,1.7711903507751483
72,0.5,Associative latent class model,True,40,2,-4143.759872733959,0.47860012440754024,1.51775527895142
72,0.5,Renal-adjusted associative latent class model,True,17,1,-3652.2560395316877,0.49213838306266944,1.8419795138729316
72,0.5,Biologically constrained latent SCM,True,22,3,-3655.9388614717955,0.4977609923661619,1.8529513672365236
73,0.5,Associative latent class model,True,13,1,-4189.102588414922,0.4895920766385068,1.3916934277583608
73,0.5,Renal-adjusted associative latent class model,True,19,0,-3660.4253113721124,0.4976879741732036,1.8453363001669767
73,0.5,Biologically constrained latent SCM,True,20,1,-3661.044505946123,0.4933211010022261,1.814412303017288
74,0.5,Associative latent class model,True,18,0,-4186.734763328891,0.4906504080399944,1.9348644053667368
74,0.5,Renal-adjusted associative latent class model,True,37,1,-3691.2074770611353,0.47770276814597523,2.0270305686578847
74,0.5,Biologically constrained latent SCM,True,19,3,-3692.898122813106,0.49235567888034226,2.0457972946626435
75,0.5,Associative latent class model,True,14,0,-4193.46280558935,0.495037537063302,2.1616986621614185
75,0.5,Renal-adjusted associative latent class model,True,30,1,-3684.3923339432235,0.4954881383183431,2.2034062757046433
75,0.5,Biologically constrained latent SCM,True,14,0,-3686.509092302338,0.4907533688999983,2.206037496115934
76,0.5,Associative latent class model,True,22,2,-4118.366394721063,0.36919509218627383,1.671218370377527
76,0.5,Renal-adjusted associative latent class model,True,41,3,-3623.9249976657647,0.49924424910393933,1.8181897654573986
76,0.5,Biologically constrained latent SCM,True,34,2,-3624.5375166537397,0.375471280383164,1.830705590174081
77,0.5,Associative latent class model,True,20,1,-4144.525636581671,0.48115800443145895,1.7261292796661052
77,0.5,Renal-adjusted associative latent class model,True,28,1,-3655.4797924201457,0.4940871811982892,1.9391089495147098
