repeat,method,renal_effect_sd,bic_k1,bic_k2,delta_bic_k2_minus_k1,selected_k2,k2_converged,k2_minimum_effective_class_fraction
310,Biologically constrained latent SCM,1.5,6803.6861822632945,6824.354047060251,20.667864796956565,False,True,0.34006771051330303
311,Associative latent class model,1.5,8176.773685117033,7897.714235453038,-279.0594496639951,True,True,0.32575001283728355
311,Renal-adjusted associative latent class model,1.5,6872.788573822158,6898.9848245969915,26.19625077483397,False,True,0.15567669895127134
311,Biologically constrained latent SCM,1.5,6859.539125378932,6885.527263846876,25.988138467943827,False,True,0.12154363702349415
312,Associative latent class model,1.5,8052.271757326775,7748.845402352825,-303.42635497394986,True,True,0.2869364378920863
312,Renal-adjusted associative latent class model,1.5,6758.752763135611,6782.12099696076,23.36823382514922,False,True,0.3538352136747249
312,Biologically constrained latent SCM,1.5,6746.9393987410795,6771.080669451085,24.1412707100053,False,True,0.34273134577308084
313,Associative latent class model,1.5,7977.8642208295605,7668.847566486338,-309.0166543432224,True,True,0.29263851058545837
313,Renal-adjusted associative latent class model,1.5,6682.384749236075,6711.403944888197,29.019195652122107,False,True,0.49281373296054826
313,Biologically constrained latent SCM,1.5,6671.291734690349,6698.604388790209,27.312654099860083,False,True,0.396277817454464
314,Associative latent class model,1.5,8096.841180812223,7851.740362615067,-245.1008181971556,True,True,0.264057091794566
314,Renal-adjusted associative latent class model,1.5,6908.33410374023,6937.138836734892,28.804732994662118,False,True,0.3901032789026436
314,Biologically constrained latent SCM,1.5,6899.249765926091,6927.429633366693,28.17986744060272,False,True,0.44494142418531496
315,Associative latent class model,1.5,8076.177705643766,7786.1740383668275,-290.00366727693836,True,True,0.32439889163068264
315,Renal-adjusted associative latent class model,1.5,6761.387598170634,6794.110067103547,32.722468932913216,False,True,0.49048621712832285
315,Biologically constrained latent SCM,1.5,6748.434936024696,6780.215728621821,31.780792597124673,False,True,0.45326397101631505
316,Associative latent class model,1.5,8013.972650970231,7771.321677519081,-242.6509734511501,True,True,0.32582533835486577
316,Renal-adjusted associative latent class model,1.5,6770.632176124693,6803.3520946901845,32.71991856549175,False,True,0.48662960883547546
316,Biologically constrained latent SCM,1.5,6762.72437814039,6790.240762146896,27.516384006505177,False,True,0.47164898704655883
317,Associative latent class model,1.5,8188.271896468964,7859.209310882045,-329.06258558691843,True,True,0.2934314253243179
317,Renal-adjusted associative latent class model,1.5,6871.387564299512,6898.545035872018,27.157471572506438,False,True,0.33052868486968684
317,Biologically constrained latent SCM,1.5,6867.168287183866,6887.825707253983,20.65742007011704,False,True,0.27733164892513246
318,Associative latent class model,1.5,8195.989128466637,7909.075295820996,-286.9138326456414,True,True,0.3076358189897285
318,Renal-adjusted associative latent class model,1.5,6897.14859860807,6920.545619647706,23.397021039636456,False,True,0.342069634524408
318,Biologically constrained latent SCM,1.5,6886.665349791126,6915.781516597315,29.11616680618954,False,True,0.3745435016694405
319,Associative latent class model,1.5,8203.206309618503,7919.543983825995,-283.66232579250754,True,True,0.28493444820824587
319,Renal-adjusted associative latent class model,1.5,6923.392906894199,6951.648924939096,28.256018044897246,False,True,0.47997109389546866
319,Biologically constrained latent SCM,1.5,6910.953567757413,6932.585719502417,21.632151745004194,False,True,0.18334637215136645
320,Associative latent class model,1.5,8244.85908527969,7968.49316200655,-276.36592327313974,True,True,0.3112356862678901
320,Renal-adjusted associative latent class model,1.5,6983.820751209875,7013.052277711608,29.231526501733242,False,True,0.38583859474534904
320,Biologically constrained latent SCM,1.5,6971.866741739358,7001.9146584629525,30.047916723594426,False,True,0.48693151005381907
321,Associative latent class model,1.5,8097.530077556226,7806.700984368878,-290.829093187348,True,True,0.2844178740740435
321,Renal-adjusted associative latent class model,1.5,6818.957592291309,6849.89687873068,30.939286439371244,False,True,0.48357156603672946
321,Biologically constrained latent SCM,1.5,6806.842298433016,6836.8513472004515,30.00904876743516,False,True,0.480016220408717
322,Associative latent class model,1.5,8186.155181689508,7902.670522365252,-283.4846593242564,True,True,0.29961952144675685
322,Renal-adjusted associative latent class model,1.5,6911.538614175572,6943.775723732929,32.237109557357144,False,True,0.4879342262785464
322,Biologically constrained latent SCM,1.5,6898.214236478704,6930.759534567204,32.5452980885002,False,True,0.493331906307685
323,Associative latent class model,1.5,8048.216375398375,7778.475543901341,-269.7408314970344,True,True,0.2584308414457186
323,Renal-adjusted associative latent class model,1.5,6857.032123031116,6882.671815791275,25.63969276015905,False,True,0.41075238099562594
323,Biologically constrained latent SCM,1.5,6844.136226558257,6869.2727857647815,25.136559206524907,False,True,0.40239848311512316
324,Associative latent class model,1.5,8189.060696182398,7864.179489773269,-324.88120640912894,True,True,0.3020904604242007
324,Renal-adjusted associative latent class model,1.5,6866.466813548455,6893.659516155333,27.1927026068779,False,True,0.4142033756752663
324,Biologically constrained latent SCM,1.5,6855.368339573096,6880.352893203342,24.98455363024641,False,True,0.36434234219351624
325,Associative latent class model,1.5,8144.872021589253,7835.818560806339,-309.05346078291404,True,True,0.3030557135219121
325,Renal-adjusted associative latent class model,1.5,6858.934191191911,6881.521887376338,22.58769618442693,False,True,0.3580350836592993
325,Biologically constrained latent SCM,1.5,6850.821380288788,6879.062117020626,28.240736731838297,False,True,0.46820179554311653
326,Associative latent class model,1.5,8015.601999399545,7774.8700435013325,-240.73195589821262,True,True,0.28820985013063766
326,Renal-adjusted associative latent class model,1.5,6777.444823640177,6807.051043830563,29.60622019038601,False,True,0.4003898189364837
326,Biologically constrained latent SCM,1.5,6764.526266582059,6794.1127678078765,29.5865012258173,False,True,0.41207402375574675
327,Associative latent class model,1.5,8230.685780390173,7959.949459236002,-270.7363211541706,True,True,0.3192601819477838
327,Renal-adjusted associative latent class model,1.5,6942.845919509607,6974.682646588744,31.836727079137745,False,True,0.4973058912724275
327,Biologically constrained latent SCM,1.5,6930.787620156866,6961.403143786245,30.615523629378913,False,True,0.4543023069354922
328,Associative latent class model,1.5,8218.201092526955,7903.3692417317925,-314.8318507951626,True,True,0.3276486219548266
328,Renal-adjusted associative latent class model,1.5,6873.649829355799,6900.588275006244,26.93844565044492,False,True,0.42052822756121827
328,Biologically constrained latent SCM,1.5,6860.371218895317,6892.536553466465,32.16533457114838,False,True,0.49012704788322564
329,Associative latent class model,1.5,8201.70770906244,7951.82120508003,-249.88650398241043,True,True,0.32084887130472256
329,Renal-adjusted associative latent class model,1.5,6936.129468432708,6964.785227191871,28.65575875916329,False,True,0.40950427230193304
329,Biologically constrained latent SCM,1.5,6924.361210013401,6954.750601022481,30.38939100907919,False,True,0.4982262726759379
330,Associative latent class model,1.5,8207.449531818213,7959.736882352177,-247.71264946603515,True,True,0.30412587959722764
330,Renal-adjusted associative latent class model,1.5,6961.570224454645,6984.059016234374,22.48879177972958,False,True,0.23530244049169446
330,Biologically constrained latent SCM,1.5,6950.212614022923,6975.377588620375,25.164974597451874,False,True,0.40677812479979975
331,Associative latent class model,1.5,8187.707048350281,7883.021085333952,-304.68596301632897,True,True,0.2918426436737949
331,Renal-adjusted associative latent class model,1.5,6867.259517546285,6892.173998170401,24.91448062411655,False,True,0.4624517392248808
331,Biologically constrained latent SCM,1.5,6854.358468893215,6879.270588386278,24.912119493063074,False,True,0.20090491251260725
332,Associative latent class model,1.5,8156.326818015356,7880.910819768491,-275.41599824686546,True,True,0.31547140670245727
332,Renal-adjusted associative latent class model,1.5,6851.764923066223,6884.709020320886,32.944097254663575,False,True,0.4987915441133677
332,Biologically constrained latent SCM,1.5,6838.740864439594,6871.513883516978,32.77301907738456,False,True,0.49784521566071804
333,Associative latent class model,1.5,8216.078440397052,7924.124632704956,-291.95380769209623,True,True,0.3057547226772982
333,Renal-adjusted associative latent class model,1.5,6916.444523364922,6943.447430239277,27.002906874355176,False,True,0.4799663036011531
333,Biologically constrained latent SCM,1.5,6904.773891076528,6935.049786308606,30.275895232077346,False,True,0.48007970361311325
334,Associative latent class model,1.5,8256.378253456825,7988.805695652051,-267.5725578047741,True,True,0.35812708688795114
334,Renal-adjusted associative latent class model,1.5,6962.089978154911,6990.8329456194915,28.742967464580943,False,True,0.34840656403815146
334,Biologically constrained latent SCM,1.5,6953.533334986242,6978.3988578636345,24.865522877392323,False,True,0.3666118230832808
335,Associative latent class model,1.5,8138.686728452206,7867.52258222316,-271.1641462290463,True,True,0.27703431012605345
335,Renal-adjusted associative latent class model,1.5,6881.813596649288,6905.303292066472,23.48969541718361,False,True,0.3171646400575588
335,Biologically constrained latent SCM,1.5,6871.827792867128,6894.86021640691,23.03242353978203,False,True,0.33199479300125057
336,Associative latent class model,1.5,8147.279171950359,7874.9379708268225,-272.34120112353685,True,True,0.28655715225977757
336,Renal-adjusted associative latent class model,1.5,6933.230302239404,6965.555938661474,32.32563642206969,False,True,0.4743030048897951
336,Biologically constrained latent SCM,1.5,6922.028636454233,6952.812232978153,30.783596523920096,False,True,0.3943642535067154
337,Associative latent class model,1.5,8114.02843924869,7879.810299942603,-234.21813930608732,True,True,0.3019183013721921
337,Renal-adjusted associative latent class model,1.5,6914.32889600206,6941.939336901396,27.610440899336027,False,True,0.3585298850289416
337,Biologically constrained latent SCM,1.5,6902.51993140198,6930.168823840017,27.648892438036455,False,True,0.3634167944151875
338,Associative latent class model,1.5,8115.8468388854635,7824.548027463503,-291.29881142196064,True,True,0.3266067059629955
338,Renal-adjusted associative latent class model,1.5,6812.681600417447,6844.537860669344,31.856260251896856,False,True,0.43821562864591534
338,Biologically constrained latent SCM,1.5,6799.9990660962585,6832.00627299862,32.00720690236176,False,True,0.48066009832194256
339,Associative latent class model,1.5,8167.84368437345,7839.467241824375,-328.37644254907445,True,True,0.27776419674623765
339,Renal-adjusted associative latent class model,1.5,6861.936475200766,6888.4818557733815,26.545380572615613,False,True,0.47052248275516745
339,Biologically constrained latent SCM,1.5,6848.827205906906,6877.717822233881,28.89061632697485,False,True,0.3345870983866308
340,Associative latent class model,1.5,8259.389663968128,8010.311759140122,-249.07790482800556,True,True,0.3003114270316632
340,Renal-adjusted associative latent class model,1.5,6996.645889284897,7025.009990270701,28.364100985803816,False,True,0.27002609360098356
340,Biologically constrained latent SCM,1.5,6983.727831942549,7012.393620871431,28.665788928882648,False,True,0.28519108124369075
341,Associative latent class model,1.5,8084.121061058068,7823.112586314608,-261.0084747434603,True,True,0.30071820264939786
341,Renal-adjusted associative latent class model,1.5,6864.676915142109,6891.748996846306,27.072081704197444,False,True,0.4920143807920715
341,Biologically constrained latent SCM,1.5,6851.979674456739,6878.234407763874,26.254733307134302,False,True,0.47116927206066256
342,Associative latent class model,1.5,7979.663727558694,7709.5117475842235,-270.1519799744701,True,True,0.3535243505666398
342,Renal-adjusted associative latent class model,1.5,6730.948061700221,6757.027654355572,26.079592655351007,False,True,0.49794645843905205
342,Biologically constrained latent SCM,1.5,6718.883136243543,6743.705059590426,24.821923346882613,False,True,0.4944074657620257
343,Associative latent class model,1.5,8129.738992047251,7825.677851434985,-304.06114061226526,True,True,0.31358663010352994
343,Renal-adjusted associative latent class model,1.5,6838.043356184893,6868.81724661364,30.77389042874711,False,True,0.4674485264264471
343,Biologically constrained latent SCM,1.5,6825.433684957594,6856.325324545416,30.891639587822283,False,True,0.38670742969865124
344,Associative latent class model,1.5,8113.136751428307,7814.4905847227155,-298.6461667055919,True,True,0.30168596612251153
344,Renal-adjusted associative latent class model,1.5,6815.85934582775,6846.268595798096,30.409249970345627,False,True,0.4982819912623713
344,Biologically constrained latent SCM,1.5,6808.848572132311,6835.517956755181,26.669384622869984,False,True,0.38524394790981265
345,Associative latent class model,1.5,8105.326421146715,7826.649720069471,-278.6767010772437,True,True,0.3357570319672077
345,Renal-adjusted associative latent class model,1.5,6836.909751132584,6857.677707956378,20.76795682379452,False,True,0.4437913620327381
345,Biologically constrained latent SCM,1.5,6824.291628209958,6844.979923941919,20.68829573196126,False,True,0.442525399657578
346,Associative latent class model,1.5,8207.820216463042,7912.4667348953135,-295.3534815677285,True,True,0.30281414831238307
346,Renal-adjusted associative latent class model,1.5,6917.675473361056,6948.023025155493,30.347551794437095,False,True,0.4060081214836384
346,Biologically constrained latent SCM,1.5,6906.332044852478,6936.203062623168,29.871017770689832,False,True,0.39389965822717266
347,Associative latent class model,1.5,8178.885040541329,7915.963431387796,-262.9216091535327,True,True,0.2739445492928392
347,Renal-adjusted associative latent class model,1.5,6957.989172591682,6990.988721297612,32.999548705929556,False,True,0.49903827703860953
347,Biologically constrained latent SCM,1.5,6947.208613318346,6978.1583883384665,30.949775020120796,False,True,0.38360391284677525
348,Associative latent class model,1.5,8047.05426119074,7738.832746533615,-308.2215146571252,True,True,0.30449293799221144
348,Renal-adjusted associative latent class model,1.5,6725.1869232052,6737.241546800796,12.05462359559533,False,True,0.3628681960034562
348,Biologically constrained latent SCM,1.5,6712.970547773568,6724.892558859094,11.92201108552581,False,True,0.3637791370748213
349,Associative latent class model,1.5,8061.9426900046155,7778.524764681455,-283.4179253231605,True,True,0.26966720245135234
349,Renal-adjusted associative latent class model,1.5,6814.001096919045,6845.067772219756,31.066675300710813,False,True,0.44432082514723403
349,Biologically constrained latent SCM,1.5,6803.975877976526,6831.356269448536,27.38039147201016,False,True,0.36431467688758035
350,Associative latent class model,1.5,8193.42810621116,7895.617446428823,-297.8106597823371,True,True,0.31341659289965706
350,Renal-adjusted associative latent class model,1.5,6870.948706602812,6891.021935654715,20.073229051902672,False,True,0.49150420502183123
350,Biologically constrained latent SCM,1.5,6859.959346939338,6880.453725444697,20.494378505359236,False,True,0.4906959740279656
351,Associative latent class model,1.5,8162.336120239211,7846.591557468257,-315.74456277095396,True,True,0.32802764634115145
351,Renal-adjusted associative latent class model,1.5,6854.4334864029315,6877.952357144615,23.518870741683713,False,True,0.44376146748928397
351,Biologically constrained latent SCM,1.5,6841.374463088879,6870.950668978693,29.576205889814446,False,True,0.49555028753726027
352,Associative latent class model,1.5,8189.828805741462,7922.207969654808,-267.620836086654,True,True,0.30178157004413053
352,Renal-adjusted associative latent class model,1.5,6933.552205117138,6963.5615236072035,30.009318490065198,False,True,0.49987688316435575
352,Biologically constrained latent SCM,1.5,6922.249551259932,6952.278757275504,30.029206015572527,False,True,0.38888361114106873
353,Associative latent class model,1.5,8228.403265338473,7930.9998785533935,-297.4033867850794,True,True,0.28800551243238526
353,Renal-adjusted associative latent class model,1.5,6939.181184700618,6961.232262874953,22.05107817433509,False,True,0.4966578165380719
353,Biologically constrained latent SCM,1.5,6927.443361261821,6954.137208149307,26.69384688748596,False,True,0.456828506126826
354,Associative latent class model,1.5,8104.111766349698,7873.041853136956,-231.069913212742,True,True,0.3038735873670841
354,Renal-adjusted associative latent class model,1.5,6878.566955766868,6906.930199797384,28.363244030516398,False,True,0.25254429536660605
354,Biologically constrained latent SCM,1.5,6865.718669743713,6893.790301901028,28.071632157315435,False,True,0.24808738383730983
355,Associative latent class model,1.5,8302.421683827515,7995.124521802599,-307.29716202491636,True,True,0.31842948311696284
355,Renal-adjusted associative latent class model,1.5,6992.628185686201,7023.73274685105,31.104561164849656,False,True,0.4623845565823608
355,Biologically constrained latent SCM,1.5,6980.396331088948,7010.342120223055,29.945789134107144,False,True,0.49413364776740304
356,Associative latent class model,1.5,8121.545730967872,7854.483552034778,-267.0621789330944,True,True,0.33022373653555925
356,Renal-adjusted associative latent class model,1.5,6877.068451514528,6900.511867782183,23.443416267655266,False,True,0.34043967359914373
356,Biologically constrained latent SCM,1.5,6865.900108581904,6888.7771853415215,22.87707675961792,False,True,0.4530267218247454
357,Associative latent class model,1.5,8140.243772141514,7829.86404570334,-310.37972643817375,True,True,0.3050111837718057
357,Renal-adjusted associative latent class model,1.5,6829.102064050243,6857.922064821463,28.820000771220293,False,True,0.4776919226260098
357,Biologically constrained latent SCM,1.5,6816.822421070051,6845.992654208573,29.170233138522235,False,True,0.24935589397395994
358,Associative latent class model,1.5,8080.7667267393035,7809.4706883702565,-271.296038369047,True,True,0.2911141118423253
358,Renal-adjusted associative latent class model,1.5,6831.519099373307,6855.023825693826,23.504726320519694,False,True,0.4687848128005176
358,Biologically constrained latent SCM,1.5,6820.774144036805,6848.38793998644,27.61379594963455,False,True,0.3799461461883752
359,Associative latent class model,1.5,8161.612235954915,7868.860704609255,-292.7515313456606,True,True,0.3090521021366344
359,Renal-adjusted associative latent class model,1.5,6871.980613716505,6896.988306875626,25.007693159121118,False,True,0.4861091496247335
359,Biologically constrained latent SCM,1.5,6860.293328942429,6886.10021283854,25.806883896110776,False,True,0.49067135561784014
