shift_index,shift,method,metric,mean,ci95_low,ci95_high,monte_carlo_standard_error,repeat_count
2,Moderate shift,Target oracle (reference),false_atrial_renal_competing,0.19772940142631182,0.19551102087149755,0.1999477819811261,0.0011291023410094614,500
2,Moderate shift,Target oracle (reference),brier_score,0.13742375065918974,0.13685383070677395,0.13799367061160553,0.0002900755468056095,500
2,Moderate shift,Target oracle (reference),expected_calibration_error,0.028835981228721472,0.028240309182722977,0.029431653274719968,0.0003031827429929432,500
2,Moderate shift,Target oracle (reference),mean_posterior_entropy,0.4247167121451354,0.4241429288162339,0.4252904954740369,0.00029204191250637243,500
2,Moderate shift,Target oracle (reference),predicted_atrial_prevalence,0.503164,0.5017335064101739,0.504594493589826,0.0007280868278287392,500
2,Moderate shift,Target oracle (reference),accuracy_complete_case,0.8279362140865596,0.8265914313475052,0.829280996825614,0.000684462066492699,500
2,Moderate shift,Target oracle (reference),accuracy_any_missing,0.7631607052758311,0.7614058997468095,0.7649155108048528,0.0008931538038118888,500
2,Moderate shift,Target oracle (reference),accuracy_electrical_missing,0.759708873482376,0.7568815572049229,0.7625361897598292,0.0014390359763650734,500
2,Moderate shift,Target oracle (reference),biomarker_missing_fraction,0.16553133333333336,0.16494741514409164,0.16611525152257509,0.0002972003126334773,500
2,Moderate shift,Target oracle (reference),all_biomarkers_missing_rate,0.004546000000000001,0.004367130355481519,0.004724869644518484,9.10403464919744e-05,500
3,Strong shift,Pooled associative latent class model,accuracy,0.7337400000000001,0.7324131559008977,0.7350668440991024,0.0006753317302569044,500
3,Strong shift,Pooled associative latent class model,adjusted_rand_index,0.21866596767743643,0.21618323553055072,0.22114869982432214,0.0012636509426052025,500
3,Strong shift,Pooled associative latent class model,false_atrial_renal_competing,0.4473063080834321,0.4418186795081743,0.4527939366586899,0.0027930709442378766,500
3,Strong shift,Pooled associative latent class model,brier_score,0.17718710915001315,0.17641524336856892,0.17795897493145738,0.000392861116133759,500
3,Strong shift,Pooled associative latent class model,expected_calibration_error,0.07131109227139205,0.06948744759843427,0.07313473694434984,0.0009281912722041776,500
3,Strong shift,Pooled associative latent class model,mean_posterior_entropy,0.45074430693817885,0.44940175017024964,0.45208686370610807,0.0006833291007339697,500
3,Strong shift,Pooled associative latent class model,predicted_atrial_prevalence,0.5694940000000001,0.5654171684029557,0.5735708315970444,0.002075009217933505,500
3,Strong shift,Pooled associative latent class model,accuracy_complete_case,0.7773333144773128,0.7753106229250053,0.7793560060296203,0.0010295013458777905,500
3,Strong shift,Pooled associative latent class model,accuracy_any_missing,0.7054842561485414,0.7038673804434258,0.707101131853657,0.0008229508412366273,500
3,Strong shift,Pooled associative latent class model,accuracy_electrical_missing,0.6818980289337717,0.679512444388516,0.6842836134790274,0.0012142051501843457,500
3,Strong shift,Pooled associative latent class model,biomarker_missing_fraction,0.26672133333333337,0.26601803318168127,0.26742463348498546,0.0003579628598616102,500
3,Strong shift,Pooled associative latent class model,all_biomarkers_missing_rate,0.018372,0.01800078243964538,0.01874321756035462,0.0001889408088754704,500
3,Strong shift,Target-calibrated associative latent model,accuracy,0.7713900000000001,0.7700754519677593,0.772704548032241,0.0006690733279966208,500
3,Strong shift,Target-calibrated associative latent model,adjusted_rand_index,0.29479827315432705,0.2919575716919942,0.2976389746166599,0.0014458487134988286,500
3,Strong shift,Target-calibrated associative latent model,false_atrial_renal_competing,0.2336809312482759,0.22636438873139475,0.24099747376515707,0.003723944147444729,500
3,Strong shift,Target-calibrated associative latent model,brier_score,0.1541357109295727,0.15341031889022447,0.15486110296892094,0.0003692070992960439,500
3,Strong shift,Target-calibrated associative latent model,expected_calibration_error,0.04935383325336538,0.047304171674869416,0.05140349483186134,0.0010432284404650763,500
3,Strong shift,Target-calibrated associative latent model,mean_posterior_entropy,0.4449381431335347,0.4436839466709089,0.4461923395961605,0.0006383558307718468,500
3,Strong shift,Target-calibrated associative latent model,predicted_atrial_prevalence,0.5068919999999999,0.50118481429672,0.5125991857032798,0.0029048202411279317,500
3,Strong shift,Target-calibrated associative latent model,accuracy_complete_case,0.8164431249148104,0.8144791535331307,0.8184070962964901,0.0009996141914955805,500
3,Strong shift,Target-calibrated associative latent model,accuracy_any_missing,0.7421916337288128,0.7406467504828319,0.7437365169747937,0.0007863084112587707,500
3,Strong shift,Target-calibrated associative latent model,accuracy_electrical_missing,0.7323512779481955,0.7301623107714512,0.7345402451249399,0.0011141316390874225,500
