repeat,atrial_probability_if_renal_impaired,renal_effect_sd,method,fitted_prior_atrial_given_renal,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size
48,0.55,1.5,Renal-adjusted associative latent class model,0.4048742844145919,0.809,0.38128566666249264,0.07086614173228346,0.13475284221150158,0.08420390423439104,0.35305775525050714,0.44,127
48,0.55,1.5,Biologically constrained latent SCM,0.3924728479143408,0.807,0.37634321681941696,0.06299212598425197,0.1372523811548996,0.09402127364282256,0.3509588725410672,0.428,127
48,0.55,1.5,Data-generating oracle (reference),,0.814,0.3937766806871816,0.1968503937007874,0.12407055326126792,0.024296009599339138,0.3937710376037895,0.521,127
49,0.55,1.5,Associative latent class model,,0.566,0.016459248322518126,0.7407407407407407,0.3476211052298099,0.350602033918648,0.20620237753177634,0.281,135
49,0.55,1.5,Renal-adjusted associative latent class model,0.5313288899769129,0.827,0.4271430940083715,0.11851851851851852,0.11605183576938077,0.02660057450480467,0.35739370615224697,0.506,135
49,0.55,1.5,Biologically constrained latent SCM,0.5505909429723563,0.828,0.4297657143418837,0.14814814814814814,0.11507634503754531,0.027644738065589206,0.3577432528410017,0.505,135
49,0.55,1.5,Data-generating oracle (reference),,0.828,0.4297657746792377,0.15555555555555556,0.11462818830680015,0.03177181019809542,0.38156563154444867,0.517,135
50,0.55,1.5,Associative latent class model,,0.526,0.0018593462581530408,1.0,0.40863737930605953,0.42885292597811997,0.15259113494278218,0.303,138
50,0.55,1.5,Renal-adjusted associative latent class model,0.6847067142365316,0.81,0.38381028831180275,0.4057971014492754,0.13165139557012434,0.09397665855655501,0.3847475208666605,0.605,138
50,0.55,1.5,Biologically constrained latent SCM,0.6683938977475349,0.808,0.378871727785812,0.391304347826087,0.13339612607648638,0.10415914060711728,0.3874500054132709,0.623,138
50,0.55,1.5,Data-generating oracle (reference),,0.84,0.4618639563844603,0.2463768115942029,0.11588240236287131,0.029775674107579385,0.39368729546748304,0.535,138
51,0.55,1.5,Associative latent class model,,0.492,-0.0007116797558902108,1.0,0.46045718500926164,0.4775806634898707,0.11452994192984935,0.304,149
51,0.55,1.5,Renal-adjusted associative latent class model,0.493833029874028,0.817,0.40135879553442516,0.174496644295302,0.1256070594860174,0.04057813108541219,0.3803202094648587,0.555,149
51,0.55,1.5,Biologically constrained latent SCM,0.5378440247336534,0.822,0.4141515023106088,0.22818791946308725,0.12320699000255866,0.032566920218697254,0.3842503037989503,0.554,149
51,0.55,1.5,Data-generating oracle (reference),,0.821,0.41157546095672204,0.22818791946308725,0.11986698033292503,0.023952037760659125,0.37290558335359086,0.505,149
52,0.55,1.5,Associative latent class model,,0.496,-0.0018877857187732778,1.0,0.4560945744881611,0.47074689325945496,0.11594172178767755,0.29,127
52,0.55,1.5,Renal-adjusted associative latent class model,0.40839126201974385,0.774,0.2995288017770845,0.07086614173228346,0.14821959034660567,0.10171399772541061,0.40733703381961817,0.428,127
52,0.55,1.5,Biologically constrained latent SCM,0.37721604526586916,0.77,0.2907915176643749,0.05511811023622047,0.15304633271283472,0.11471089922367315,0.40391115557506946,0.418,127
52,0.55,1.5,Data-generating oracle (reference),,0.803,0.3665614872797197,0.2204724409448819,0.133952050435323,0.020721458218232604,0.4017029978334331,0.557,127
53,0.55,1.5,Associative latent class model,,0.58,0.024236542572193518,0.768,0.3426467470882375,0.3460601597185089,0.19114752154980022,0.304,125
53,0.55,1.5,Renal-adjusted associative latent class model,0.505872631387763,0.827,0.42714415201130906,0.112,0.12495381881772573,0.030544299152865873,0.366920803424088,0.509,125
53,0.55,1.5,Biologically constrained latent SCM,0.5209926468851941,0.83,0.4350362949368006,0.112,0.12398378132099426,0.031640103020386626,0.3658196056856923,0.506,125
53,0.55,1.5,Data-generating oracle (reference),,0.834,0.4456659148654004,0.12,0.12282457138671805,0.026178692900337953,0.38827607847530204,0.53,125
54,0.55,1.5,Associative latent class model,,0.618,0.0548314995022619,0.7698412698412699,0.27404329031610736,0.25986517122305425,0.290500541621482,0.33,126
54,0.55,1.5,Renal-adjusted associative latent class model,0.5444603330769493,0.817,0.4013590978530499,0.21428571428571427,0.12085806963424457,0.03636532336071993,0.3798953792062229,0.535,126
54,0.55,1.5,Biologically constrained latent SCM,0.5287180990736842,0.817,0.4013586265813693,0.18253968253968253,0.12115095770926014,0.035824391714444924,0.37989652609829516,0.531,126
54,0.55,1.5,Data-generating oracle (reference),,0.829,0.4323965842718012,0.16666666666666666,0.1180674656416565,0.014436659443736672,0.3873427217210343,0.519,126
55,0.55,1.5,Associative latent class model,,0.509,-0.0015296635834032063,0.9545454545454546,0.41943105529193747,0.43913718817685193,0.16125229046152503,0.301,132
55,0.55,1.5,Renal-adjusted associative latent class model,0.49276020310141444,0.824,0.4192717156002328,0.12121212121212122,0.12344677716026158,0.019475737119633952,0.4007802934058775,0.566,132
55,0.55,1.5,Biologically constrained latent SCM,0.5553535101673039,0.838,0.45636741360447103,0.21212121212121213,0.11847150931096843,0.028281630804031156,0.4050435042865488,0.576,132
55,0.55,1.5,Data-generating oracle (reference),,0.846,0.4783233060756766,0.20454545454545456,0.11328095569318962,0.028158163966006188,0.37412743985117153,0.544,132
56,0.55,1.5,Associative latent class model,,0.615,0.052060336658097305,0.7969924812030075,0.30590081643282707,0.2944752588949398,0.2363558280200878,0.329,133
56,0.55,1.5,Renal-adjusted associative latent class model,0.5820211374508922,0.799,0.35696245977558455,0.24812030075187969,0.14343838431863612,0.04541680948173649,0.36096804860903986,0.529,133
56,0.55,1.5,Biologically constrained latent SCM,0.5959284137939592,0.798,0.35457287678413973,0.2556390977443609,0.14506071396760983,0.05117620467907913,0.35962786149965437,0.534,133
56,0.55,1.5,Data-generating oracle (reference),,0.793,0.34273821771375246,0.21804511278195488,0.13723143213853456,0.032443087212403854,0.38559564322197276,0.493,133
57,0.55,1.5,Associative latent class model,,0.482,0.00031050870127212476,0.0,0.5129286936350975,0.5110571361846745,0.058248170517370836,0.689,139
57,0.55,1.5,Renal-adjusted associative latent class model,0.48621215779862853,0.839,0.4591432138121354,0.20863309352517986,0.11272002505454938,0.01805557925898608,0.3606619419968527,0.524,139
57,0.55,1.5,Biologically constrained latent SCM,0.4447751102032134,0.839,0.4591431314372346,0.14388489208633093,0.11432481825883124,0.03196204136338466,0.3615741106452057,0.514,139
57,0.55,1.5,Data-generating oracle (reference),,0.832,0.440336379180282,0.22302158273381295,0.11249264215700629,0.024003182707461844,0.3823993699417423,0.521,139
58,0.55,1.5,Associative latent class model,,0.598,0.037481456719998314,0.7368421052631579,0.30430621582051587,0.29465136971819433,0.2517410069188965,0.316,133
58,0.55,1.5,Renal-adjusted associative latent class model,0.5045725435933583,0.822,0.41415083485333803,0.12030075187969924,0.1264888668625215,0.044815520729040964,0.37491638753306256,0.46,133
58,0.55,1.5,Biologically constrained latent SCM,0.48318186175196726,0.819,0.4064516585187573,0.09774436090225563,0.1292003641959767,0.05660330304628934,0.36786565263165366,0.449,133
58,0.55,1.5,Data-generating oracle (reference),,0.821,0.41157548948408534,0.15789473684210525,0.12020124109418857,0.019528314473868272,0.3778668965092551,0.509,133
59,0.55,1.5,Associative latent class model,,0.59,0.031561259554555174,0.7368421052631579,0.32866203568976154,0.33043402635572805,0.1988535898004119,0.277,133
59,0.55,1.5,Renal-adjusted associative latent class model,0.4825090679259385,0.823,0.41674008109903327,0.10526315789473684,0.12221232318458702,0.056434824033460715,0.39756674692929117,0.43,133
59,0.55,1.5,Biologically constrained latent SCM,0.5387050114031683,0.825,0.4219331141567721,0.15789473684210525,0.12364052024049003,0.058108058049150396,0.3899948728024161,0.414,133
59,0.55,1.5,Data-generating oracle (reference),,0.829,0.43239603653356923,0.17293233082706766,0.11748950100765825,0.03702982013321025,0.3856957686401702,0.496,133
60,0.55,1.5,Associative latent class model,,0.691,0.14506847950614196,0.9629629629629629,0.23954752569643312,0.2132193207991486,0.2735372167756426,0.506,135
60,0.55,1.5,Renal-adjusted associative latent class model,0.5376494094640154,0.824,0.4193281116762297,0.17037037037037037,0.11998804783576966,0.041086094924227705,0.34417937210627814,0.553,135
60,0.55,1.5,Biologically constrained latent SCM,0.6158441824594353,0.826,0.42453689371018377,0.3037037037037037,0.12108429288195188,0.051455801734497174,0.33919010601999106,0.569,135
60,0.55,1.5,Data-generating oracle (reference),,0.835,0.4483483590143397,0.2,0.11384509598496587,0.023400773002410245,0.38208035856729633,0.516,135
61,0.55,1.5,Associative latent class model,,0.672,0.11745622630063177,0.927536231884058,0.23964332813821515,0.21164419049846042,0.32895764683387413,0.493,138
61,0.55,1.5,Renal-adjusted associative latent class model,0.5002417676665132,0.819,0.40645273280987954,0.2318840579710145,0.12345855644941241,0.04047368440689725,0.3740950645822005,0.498,138
61,0.55,1.5,Biologically constrained latent SCM,0.474206077075352,0.82,0.4090110875350653,0.2028985507246377,0.12237016316554836,0.04538289261084922,0.37460721830451543,0.495,138
61,0.55,1.5,Data-generating oracle (reference),,0.829,0.43239261674925566,0.21739130434782608,0.11771962244834294,0.019463348259041433,0.3932636776500808,0.526,138
62,0.55,1.5,Associative latent class model,,0.592,0.03292616090832936,0.8770491803278688,0.32107011236247796,0.32201603720304706,0.22374075591374623,0.327,122
62,0.55,1.5,Renal-adjusted associative latent class model,0.6041968632811978,0.804,0.369032966663966,0.26229508196721313,0.13508792345169376,0.042552967235616176,0.3792698238452127,0.487,122
62,0.55,1.5,Biologically constrained latent SCM,0.6134590497573214,0.796,0.34981374542314864,0.29508196721311475,0.13598229675660564,0.042514943873018775,0.3801868518284067,0.487,122
62,0.55,1.5,Data-generating oracle (reference),,0.808,0.378834924372143,0.27049180327868855,0.13097475167626177,0.03401835146759644,0.3830644594595874,0.519,122
63,0.55,1.5,Associative latent class model,,0.52,0.0007571467552571033,0.9568345323741008,0.4392911065649456,0.45300999418665544,0.10240177743060783,0.291,139
63,0.55,1.5,Renal-adjusted associative latent class model,0.6247371365713564,0.823,0.4167374666222984,0.18705035971223022,0.12329872634927344,0.052026219178955856,0.37997189462645237,0.55,139
63,0.55,1.5,Biologically constrained latent SCM,0.6333434266280968,0.823,0.4167413714973663,0.19424460431654678,0.12583954281923726,0.06390465563385146,0.37801528862761435,0.566,139
63,0.55,1.5,Data-generating oracle (reference),,0.828,0.4297653029504934,0.12949640287769784,0.120414057678025,0.025522167387348915,0.37942666326278623,0.495,139
64,0.55,1.5,Associative latent class model,,0.519,0.0005860742742240935,1.0,0.4355489700092537,0.44876823116368375,0.11207222473663478,0.305,141
64,0.55,1.5,Renal-adjusted associative latent class model,0.5385206749208232,0.815,0.39629575048045124,0.15602836879432624,0.12830361072678761,0.040504669116427326,0.44276949545270106,0.503,141
64,0.55,1.5,Biologically constrained latent SCM,0.5571567059537558,0.813,0.39126688132841697,0.18439716312056736,0.12834838053301542,0.04595385227485291,0.4409939740176602,0.509,141
64,0.55,1.5,Data-generating oracle (reference),,0.821,0.41157507889355466,0.18439716312056736,0.12500564380343196,0.020206420128316933,0.3869039804368557,0.495,141
65,0.55,1.5,Associative latent class model,,0.53,0.0017437830343991492,0.905511811023622,0.3811457225894962,0.39461934237180063,0.20295575017809336,0.3,127
65,0.55,1.5,Renal-adjusted associative latent class model,0.5500378016099539,0.83,0.4350285053750371,0.2125984251968504,0.12648897675270593,0.026760721643952264,0.3844985211193699,0.528,127
65,0.55,1.5,Biologically constrained latent SCM,0.5301537992356922,0.833,0.4429872448137585,0.15748031496062992,0.12591605619282384,0.03311960741987709,0.3857296826994431,0.535,127
65,0.55,1.5,Data-generating oracle (reference),,0.838,0.4564306677401761,0.16535433070866143,0.12295131891603832,0.024328326383354422,0.3789758967349766,0.52,127
66,0.55,1.5,Associative latent class model,,0.478,0.0010329433644855111,0.0,0.5104144037833952,0.5025671150829089,0.10646345329921672,0.689,140
66,0.55,1.5,Renal-adjusted associative latent class model,0.6223587101773954,0.812,0.38877416955857946,0.36428571428571427,0.12877855674083757,0.06496492676673654,0.3469544166847725,0.577,140
66,0.55,1.5,Biologically constrained latent SCM,0.5686834151095234,0.821,0.4115875229169422,0.2714285714285714,0.1305871263150057,0.06785135048237323,0.34794896370982564,0.588,140
66,0.55,1.5,Data-generating oracle (reference),,0.822,0.4141498311004596,0.21428571428571427,0.12304377660197732,0.02512909674066218,0.3724855116606273,0.507,140
67,0.55,1.5,Associative latent class model,,0.584,0.027336764504908788,0.6666666666666666,0.3441567139651385,0.33644400986485307,0.19927649634257474,0.272,132
67,0.55,1.5,Renal-adjusted associative latent class model,0.5718522245140696,0.804,0.3690361275701166,0.25,0.13256737806025512,0.05260024007914915,0.37376544588192345,0.556,132
67,0.55,1.5,Biologically constrained latent SCM,0.5821012622200963,0.809,0.38130736500665513,0.25757575757575757,0.1311637536676276,0.05264977897216737,0.37289326681088913,0.547,132
67,0.55,1.5,Data-generating oracle (reference),,0.819,0.40645042523353986,0.21212121212121213,0.12432288368065253,0.015426928467551514,0.3846864529088479,0.515,132
68,0.55,1.5,Associative latent class model,,0.582,0.02596583717827966,0.8492063492063492,0.3461983909517013,0.35444251632271895,0.1735474391082914,0.313,126
68,0.55,1.5,Renal-adjusted associative latent class model,0.6583369145581576,0.825,0.4219229353513998,0.2777777777777778,0.12976263024366078,0.05639340754218387,0.37835795175876796,0.46,126
68,0.55,1.5,Biologically constrained latent SCM,0.5366057543677162,0.837,0.4537304717447305,0.1111111111111111,0.12364288024694892,0.05301152709701589,0.4060926730416901,0.464,126
68,0.55,1.5,Data-generating oracle (reference),,0.835,0.44834817212064,0.14285714285714285,0.11845429784977153,0.020685463941291796,0.3729104960277329,0.502,126
69,0.55,1.5,Associative latent class model,,0.602,0.04057414502371371,0.9393939393939394,0.3072552972808395,0.30764747581465907,0.2696196929174066,0.393,132
69,0.55,1.5,Renal-adjusted associative latent class model,0.4418537185809098,0.824,0.4193145875798636,0.09090909090909091,0.13250277735100435,0.07414304169835828,0.37421241213487383,0.453,132
69,0.55,1.5,Biologically constrained latent SCM,0.4827413668169168,0.818,0.40389005318647353,0.12121212121212122,0.13165983308243995,0.06886209303890278,0.3742247383447881,0.451,132
69,0.55,1.5,Data-generating oracle (reference),,0.817,0.40135843309717995,0.22727272727272727,0.12475528602413595,0.034013193617297335,0.38249273207130297,0.504,132
70,0.55,1.5,Associative latent class model,,0.578,0.023430514215272463,0.7758620689655172,0.31702573280573304,0.30238545870115086,0.28180386530536383,0.357,174
70,0.55,1.5,Renal-adjusted associative latent class model,0.549144518480614,0.802,0.3641875905090498,0.19540229885057472,0.1314263987295927,0.05283223251947681,0.3658502589530394,0.441,174
70,0.55,1.5,Biologically constrained latent SCM,0.49342325555445876,0.82,0.40901205964069526,0.10919540229885058,0.12224188783398074,0.03943110472458522,0.36782904364581326,0.459,174
70,0.55,1.5,Data-generating oracle (reference),,0.836,0.451035587519307,0.1839080459770115,0.12021651557863197,0.022077777642926084,0.3907422404836804,0.523,174
71,0.55,1.5,Associative latent class model,,0.596,0.035862939999713066,0.946969696969697,0.2900589150744356,0.28402558102837294,0.2883619126092672,0.387,132
71,0.55,1.5,Renal-adjusted associative latent class model,0.629540096171379,0.802,0.36418050921579986,0.29545454545454547,0.1381386584293394,0.04637197816800473,0.36821164945548013,0.491,132
